#transcript	length	unique_read_num	multiple_read_num
NM_001100954	558	1	42
ENSDART00000134485	727	4	52
NM_001083852	935	0	72
ENSDART00000134849	325	3	22
NM_001122944	1248	2	94
ENSDART00000163487	730	2	54
ENSDART00000178908	2739	42	168
NM_001110836	1070	2	80
ENSDART00000178006	2507	8	184
NM_213117	4078	30	282
NM_001172629	2119	12	150
NM_001142374	2173	8	158
NM_001128805	563	5	38
NM_001039629	1349	1	102
ENSDART00000132448	773	5	54
NM_001127306	1431	3	106
NM_001039985	1602	16	106
ENSDART00000178654	368	8	20
NM_131778	2341	6	172
NM_199754	2237	0	170
NM_001039931	1542	17	100
NM_001161654	1503	10	104
ENSDART00000152833	370	10	18
NM_001037577	1454	4	106
NM_001005968	1177	3	86
ENSDART00000153564	265	8	12
ENSDART00000146791	292	6	16
NM_001089430	2615	1	196
NM_001083857	372	0	28
NM_001083035	1542	6	110
ENSDART00000177245	626	5	42
NM_001006070	1652	0	124
NM_001098193	1692	1	126
ENSDART00000156213	933	0	70
ENSDART00000136219	640	12	36
ENSDART00000154912	1187	3	86
NM_001126486	1309	10	88
NM_001126391	1551	10	106
NM_194422	3325	0	248
NM_001145690	2227	4	162
NM_001002700	2351	7	168
NM_001128291	1734	11	118
NM_001171586	1170	3	84
NM_001002389	2287	8	162
NM_199656	1803	4	130
NM_001017684	1171	1	86
NM_001007287	1414	1	104
NM_001002219	2007	1	148
ENSDART00000176121	593	0	44
ENSDART00000146731	1227	1	90
NM_001045342	1620	2	118
NM_182887	433	2	30
NM_001109825	1773	7	124
NM_001080567	2979	8	212
NM_001111246	2563	1	188
NM_001045376	1618	5	114
NM_001080577	4651	4	338
NM_001129893	3146	5	226
NM_200707	1581	2	114
NM_001040188	1077	5	74
ENSDART00000177840	791	10	48
NM_001007294	1173	0	86
NM_001328041	1256	10	82
ENSDART00000148813	669	9	40
NM_001030248	833	9	52
NM_001030244	1956	1	142
NM_213265	1929	11	130
ENSDART00000170180	713	2	50
ENSDART00000177655	1455	4	102
NM_212834	2555	0	186
NM_131708	855	0	62
NM_001327890	7429	18	520
NM_001327747	3923	10	274
NM_001328156	3924	4	280
NM_131627	1728	1	124
ENSDART00000151182	443	2	30
NM_131196	1677	1	120
ENSDART00000176167	513	3	34
NM_001007197	1484	3	104
NM_001044917	2124	7	146
NM_001040251	2458	5	172
NM_131402	1628	1	116
NM_131433	2035	0	146
NM_001045356	906	3	62
NM_194367	1521	3	106
NM_207093	2181	4	152
NM_001044353	2685	6	186
NM_001130959	2114	3	148
NM_200351	1795	2	126
NM_212906	1655	2	116
NM_001122620	1726	1	122
ENSDART00000155120	1489	4	102
ENSDART00000133751	534	12	26
NM_001328357	3374	2	238
NM_001113647	1913	4	132
ENSDART00000155962	802	9	48
NM_001089447	1141	1	80
ENSDART00000173443	960	6	62
NM_212827	4420	1	312
ENSDART00000175483	1144	45	36
ENSDART00000150215	552	5	34
NM_001324456	2194	1	154
NM_001281995	708	2	48
NM_001128346	2989	3	208
ENSDART00000179638	1346	1	94
NM_131053	3543	8	242
NM_001083559	808	21	36
NM_212870	1290	1	90
ENSDART00000156790	539	8	30
ENSDART00000155031	1448	2	100
NM_001034181	2090	7	140
NM_001003461	1280	0	90
NM_001001596	2134	2	148
ENSDART00000177114	3827	9	260
NM_131321	1850	2	128
NM_001082915	1140	4	76
NM_001004562	1425	2	98
NM_001102388	1312	0	92
ENSDART00000140713	828	2	56
NM_001044903	3030	10	202
NM_199611	2144	0	150
NM_001128738	1487	6	98
NM_001311348	5591	7	384
NM_001195613	4281	5	294
ENSDART00000154891	1505	11	94
ENSDART00000155805	1148	2	78
NM_001003733	1868	4	126
ENSDART00000179153	1280	1	88
NM_001260501	2806	5	190
NM_205728	5042	14	336
NM_001020545	1471	0	102
NM_001114883	1833	1	126
NM_001005961	911	3	60
NM_001076749	463	2	30
NM_001030271	1058	1	72
NM_001327762	900	0	62
ENSDART00000176337	392	7	20
ENSDART00000177651	1438	9	90
NM_001328701	436	6	24
NM_001285535	596	1	40
NM_131451	2385	14	150
ENSDART00000177874	1498	5	98
NM_201095	1513	0	104
NM_214786	2271	10	146
ENSDART00000175272	1471	9	92
ENSDART00000144468	335	11	12
NM_001045460	1253	8	78
NM_131086	4155	2	282
ENSDART00000154394	6057	6	408
NM_200890	2049	0	140
ENSDART00000157118	864	13	46
ENSDART00000178074	3494	72	166
ENSDART00000178574	1102	3	72
ENSDART00000156758	1015	1	68
ENSDART00000140950	1177	8	72
NM_001014828	987	1	66
ENSDART00000151017	1017	7	62
NM_001099451	2403	9	154
NM_131045	1784	1	120
NM_001328522	1829	8	116
NM_001089402	3369	10	218
NM_001045374	1068	0	72
NM_001327804	1336	22	68
NM_001328213	1976	5	128
NM_001004670	832	6	50
NM_001045177	3254	1	218
NM_001316971	1323	1	88
NM_001076757	1860	5	120
ENSDART00000159098	893	0	60
ENSDART00000177382	521	3	32
NM_001328708	6843	9	450
NM_131511	1746	5	112
NM_001045390	1092	3	70
ENSDART00000177926	898	2	58
NM_001077728	2264	3	148
NM_001045398	946	1	62
ENSDART00000164691	1669	11	100
NM_001111154	1384	2	90
ENSDART00000177638	497	13	20
NM_001303014	452	4	26
ENSDART00000146393	678	5	40
NM_001126381	1689	2	110
NM_001012254	1659	2	108
NM_182873	1569	2	102
ENSDART00000177227	3953	12	250
ENSDART00000168690	680	11	34
NM_213310	1738	1	114
NM_214790	2011	5	128
ENSDART00000148059	363	4	20
ENSDART00000152172	742	1	48
NM_001002462	789	0	52
NM_001114415	14394	32	916
NM_001161762	1488	8	90
ENSDART00000157258	4378	14	274
NM_001114927	1232	11	70
NM_001020596	913	0	60
ENSDART00000143707	274	6	12
NM_001037102	2925	6	186
NM_001014296	4266	12	268
ENSDART00000175323	534	1	34
ENSDART00000159583	534	9	26
ENSDART00000149216	535	11	24
NM_001030122	2984	1	194
ENSDART00000145623	735	20	28
ENSDART00000175035	2343	29	124
ENSDART00000175737	507	3	30
ENSDART00000175401	1030	5	62
NM_001109861	1722	0	112
NM_001113659	892	0	58
NM_001202541	2250	4	142
NM_001002358	1650	3	104
NM_131866	3890	2	250
NM_001039357	494	6	26
NM_001002715	2548	1	164
ENSDART00000176696	742	6	42
ENSDART00000169039	1316	1	84
NM_205579	6704	1	432
NM_131730	960	22	40
NM_001002574	2044	2	130
ENSDART00000151047	728	7	40
ENSDART00000166874	558	2	34
NM_207097	917	1	58
NM_001115051	1648	6	100
NM_001128692	1959	4	122
NM_001017358	2177	2	138
ENSDART00000164680	3751	7	234
NM_212750	1651	0	106
NM_131242	5063	1	324
ENSDART00000177265	686	8	36
NM_001077150	1918	13	110
ENSDART00000152947	234	1	14
NM_001317761	1264	1	80
NM_001005976	906	0	58
ENSDART00000156941	500	6	26
ENSDART00000176859	297	3	16
NM_001114435	1407	0	90
NM_001013526	907	0	58
NM_001114431	2284	4	142
NM_131038	2849	0	182
NM_001002685	1660	6	100
ENSDART00000149059	815	6	46
NM_131276	1506	4	92
NM_205731	3640	0	232
ENSDART00000142286	1177	5	70
NM_001201393	754	6	42
NM_001130656	2405	1	152
ENSDART00000174743	425	9	18
ENSDART00000176408	488	1	30
ENSDART00000106374	2204	0	140
NM_001083032	1860	0	118
ENSDART00000149996	820	2	50
NM_001303042	600	0	38
NM_001002492	1453	4	88
ENSDART00000175676	948	2	58
ENSDART00000140235	648	7	34
ENSDART00000155732	665	0	42
ENSDART00000174280	301	15	4
ENSDART00000155569	794	4	46
ENSDART00000136429	540	2	32
ENSDART00000153865	525	7	26
NM_001135136	3962	17	232
NM_001080691	2293	0	144
NM_001080652	1816	0	114
ENSDART00000157382	2278	5	138
ENSDART00000174616	462	1	28
ENSDART00000176107	542	6	28
NM_001302231	2814	10	166
ENSDART00000176704	1040	21	44
NM_001115052	464	3	26
ENSDART00000176491	1137	3	68
NM_200760	1714	3	104
NM_001044969	753	1	46
NM_001006060	1334	7	76
NM_199910	1093	2	66
NM_001130780	1769	6	104
NM_001008619	3490	1	216
ENSDART00000178463	354	2	20
NM_001144979	1239	3	74
NM_214739	1497	3	90
ENSDART00000154172	306	5	14
ENSDART00000179238	1581	10	88
NM_001083123	5281	5	322
ENSDART00000132991	743	0	46
NM_001127478	2116	3	128
NM_001353929	4588	0	284
NM_001045034	2391	2	146
NM_200460	1778	2	108
NM_001122701	3399	2	208
NM_001089538	1492	0	92
ENSDART00000163534	1575	3	94
NM_194379	1608	1	98
NM_194414	4289	0	264
ENSDART00000174529	439	1	26
ENSDART00000178861	1106	6	62
NM_001077251	1529	0	94
ENSDART00000154498	505	3	28
NM_001130630	831	9	42
NM_001024422	1597	0	98
NM_199959	2678	4	160
NM_001128340	5043	12	296
NM_001003886	1163	1	70
NM_001042753	2539	17	138
ENSDART00000134358	771	1	46
NM_001005301	1378	2	82
ENSDART00000165552	361	2	20
NM_001005958	870	3	50
NM_001007421	1909	2	114
NM_001136248	609	1	36
ENSDART00000176454	2408	2	144
NM_001113584	1700	7	96
NM_001128760	1469	29	60
ENSDART00000138262	727	16	28
ENSDART00000174612	909	9	46
NM_131893	2249	2	134
ENSDART00000133476	546	15	18
ENSDART00000155306	763	2	44
ENSDART00000138248	1792	0	108
NM_001079990	2539	1	152
NM_001128362	1743	7	98
NM_001077547	2066	2	122
NM_199279	3317	3	196
ENSDART00000177183	1167	4	66
NM_131472	3906	8	226
ENSDART00000162802	434	14	12
NM_001080005	2387	1	142
ENSDART00000175479	919	3	52
ENSDART00000154988	1873	14	98
NM_001040387	2242	0	134
NM_001161340	5891	12	340
NM_001103192	1975	0	118
NM_201505	1324	11	68
ENSDART00000150088	587	1	34
NM_001110381	1426	1	84
NM_001346207	6814	8	398
NM_001045305	2518	2	148
ENSDART00000158044	1360	3	78
NM_001161551	1377	8	74
ENSDART00000171475	991	1	58
NM_001044709	2100	3	122
ENSDART00000178037	840	6	44
ENSDART00000151991	857	5	46
ENSDART00000134792	773	2	44
NM_001110226	807	4	44
ENSDART00000146068	404	6	18
NM_001115090	3855	1	228
NM_001128352	2493	12	136
NM_001271773	1045	0	62
NM_001327824	2124	0	126
NM_001020822	2296	0	136
NM_001328419	2232	8	124
ENSDART00000134315	778	12	34
NM_001200058	3366	5	194
NM_001009983	3215	6	184
ENSDART00000149517	779	10	36
NM_213200	4100	0	242
NM_205698	2067	0	122
NM_001005304	2153	3	124
ENSDART00000157065	2526	11	138
NM_001002654	2952	6	168
NM_001044955	696	1	40
ENSDART00000132943	612	0	36
ENSDART00000175396	1428	0	84
NM_001276280	3424	5	196
NM_214789	1602	4	90
NM_001172625	2373	1	138
ENSDART00000165560	1178	11	58
NM_001161445	1298	0	76
NM_001089338	1607	12	82
NM_212868	4960	6	284
NM_001044330	633	3	34
NM_001089531	702	1	40
NM_001128234	2055	2	118
ENSDART00000167387	754	4	40
NM_001014326	1628	1	94
NM_001112675	1337	0	78
NM_001171589	1269	10	64
ENSDART00000143875	1492	9	78
ENSDART00000151715	789	6	40
NM_214816	4238	1	246
NM_131668	2214	1	128
NM_001114554	1340	0	78
NM_001017714	998	0	58
ENSDART00000153100	809	3	44
NM_139180	586	0	34
NM_001348047	5260	1	304
ENSDART00000150431	777	5	40
NM_213003	657	0	38
NM_213300	3753	5	212
ENSDART00000156166	1055	3	58
NM_001113643	1332	1	76
ENSDART00000162559	952	1	54
ENSDART00000155846	555	2	30
ENSDART00000171773	434	3	22
ENSDART00000139006	868	2	48
NM_001145788	2712	6	150
ENSDART00000156531	1982	4	110
NM_001013501	2404	2	136
NM_001077376	1569	2	88
NM_001326562	1849	2	104
ENSDART00000176990	506	5	24
NM_001002178	1204	1	68
ENSDART00000165815	419	0	24
NM_001083052	419	6	18
NM_001004545	2689	2	152
ENSDART00000178636	2532	9	136
NM_205712	2988	3	168
NM_001144804	2132	0	122
NM_001077257	1959	10	102
ENSDART00000156378	175	8	2
NM_001245985	280	6	10
ENSDART00000157322	630	2	34
NM_001008641	2154	5	118
ENSDART00000161970	981	0	56
NM_001045143	6810	13	374
NM_131570	1021	0	58
ENSDART00000142856	811	0	46
ENSDART00000177936	829	11	36
NM_001013320	1729	0	98
NM_181499	1889	5	102
NM_001040382	1183	13	54
ENSDART00000143877	530	0	30
NM_001030099	1291	3	70
NM_205624	991	4	52
NM_001004016	1877	4	102
NM_001013315	1843	2	102
ENSDART00000178926	904	25	26
ENSDART00000174575	887	4	46
ENSDART00000146381	479	3	24
ENSDART00000175382	763	11	32
ENSDART00000137517	905	1	50
NM_001089474	2041	7	108
ENSDART00000173747	1562	0	88
NM_131333	1562	0	88
ENSDART00000138422	515	7	22
NM_001005588	2380	0	134
ENSDART00000148635	1370	3	74
ENSDART00000174995	872	3	46
NM_001017602	908	7	44
ENSDART00000173484	927	4	48
NM_001017738	892	0	50
NM_200567	1053	1	58
NM_001122627	1874	9	96
ENSDART00000178267	268	5	10
ENSDART00000151467	822	2	44
ENSDART00000161620	983	3	52
ENSDART00000117461	322	0	18
NM_001005400	1844	1	102
ENSDART00000146130	573	2	30
NM_130923	1579	0	88
NM_212567	2979	0	166
NM_001039832	718	8	32
NM_131688	3267	0	182
ENSDART00000161607	754	2	40
NM_001328015	4992	0	278
NM_001002542	2245	5	120
NM_131509	2480	2	136
NM_001031837	3237	2	178
NM_001134682	1457	3	78
NM_001128366	612	4	30
NM_001201409	2502	1	138
NM_001004569	1440	2	78
ENSDART00000166974	594	5	28
ENSDART00000172162	595	13	20
ENSDART00000177089	2636	22	124
NM_001044995	1665	4	88
ENSDART00000178676	507	2	26
NM_130936	2502	0	138
NM_001128704	2287	4	122
ENSDART00000145165	782	15	28
NM_001128801	473	0	26
NM_001143684	1420	4	74
NM_001020643	2953	0	162
NM_153651	1714	2	92
NM_199532	1295	1	70
ENSDART00000153750	1993	3	106
ENSDART00000155584	787	11	32
NM_001034186	2453	8	126
NM_001128810	861	5	42
NM_001160126	5130	8	272
NM_180967	1229	1	66
NM_001115108	1836	0	100
NM_001128329	1709	3	90
ENSDART00000156604	478	4	22
NM_213312	1765	0	96
NM_001033586	993	0	54
ENSDART00000118674	184	0	10
ENSDART00000154914	644	5	30
NM_001137661	9351	8	500
NM_001316949	1197	1	64
ENSDART00000117810	221	2	10
ENSDART00000147575	645	11	24
NM_001004538	2712	5	142
NM_001083020	1015	1	54
NM_001326479	443	2	22
ENSDART00000174171	3104	2	166
NM_001012482	6467	6	344
ENSDART00000161641	222	2	10
NM_001172647	4943	3	264
NM_001145606	2486	4	130
NM_001099450	1856	2	98
ENSDART00000177415	1561	2	82
NM_001111182	3775	1	202
NM_001282486	2234	6	114
NM_205544	4785	1	256
NM_001017906	1342	4	68
NM_001128802	504	3	24
ENSDART00000177688	6163	0	330
NM_001017820	1214	1	64
NM_001317764	1197	0	64
ENSDART00000178401	337	4	14
ENSDART00000170247	543	7	22
ENSDART00000133445	749	2	38
ENSDART00000172487	787	16	26
ENSDART00000147838	750	4	36
NM_001172402	600	6	26
ENSDART00000178958	1127	10	50
ENSDART00000134458	958	3	48
ENSDART00000157751	639	2	32
ENSDART00000157349	470	1	24
NM_001100146	2764	3	144
ENSDART00000156278	508	5	22
NM_001045191	4857	4	254
NM_001128248	1864	9	90
ENSDART00000155383	565	0	30
NM_131384	1413	5	70
ENSDART00000176450	1075	13	44
NM_201032	2811	1	148
ENSDART00000152159	868	0	46
NM_001128249	2642	0	140
NM_001135979	1850	0	98
ENSDART00000148398	793	4	38
NM_001114432	1872	1	98
NM_001082936	1479	8	70
NM_001076564	1787	2	92
NM_001114931	1598	20	64
NM_001006047	1391	11	62
NM_001172399	324	1	16
NM_001254944	1601	2	82
ENSDART00000140919	534	0	28
ENSDART00000153529	248	3	10
ENSDART00000149869	458	8	16
NM_001202455	3000	23	134
ENSDART00000175131	497	2	24
NM_001258236	918	0	48
NM_001030238	1531	4	76
NM_001123259	728	4	34
ENSDART00000143684	901	13	34
ENSDART00000151466	767	2	38
NM_001327848	1726	0	90
ENSDART00000177492	422	2	20
NM_001089444	2207	11	104
NM_212935	1594	1	82
NM_001135985	903	3	44
ENSDART00000171637	481	11	14
NM_205670	1232	0	64
NM_001013518	1232	4	60
ENSDART00000145403	501	4	22
NM_213192	3045	0	158
ENSDART00000157500	772	2	38
ENSDART00000177881	734	14	24
NM_001004628	1140	3	56
ENSDART00000174386	812	2	40
NM_001328512	2230	3	112
NM_001123238	5014	8	250
NM_131459	3753	3	190
ENSDART00000158161	564	3	26
NM_001079676	2626	3	132
NM_131755	1673	18	68
NM_131381	2609	2	132
NM_001122874	1837	4	90
ENSDART00000174488	1135	2	56
NM_183070	685	1	34
NM_131167	1410	0	72
NM_001109722	1669	1	84
NM_001013555	2753	2	138
NM_201040	2203	0	112
ENSDART00000175493	2263	5	110
ENSDART00000131428	492	1	24
NM_001110759	926	7	40
NM_001045042	1005	1	50
NM_001143904	1281	11	54
NM_001079851	1557	7	72
NM_131779	1321	3	64
NM_001105279	2307	1	116
ENSDART00000176182	474	0	24
ENSDART00000153718	1779	18	72
NM_131194	1543	0	78
NM_001166125	574	1	28
NM_001126448	1742	0	88
NM_001326378	1763	1	88
NM_001002303	1865	2	92
ENSDART00000133173	2045	3	100
ENSDART00000155044	278	0	14
NM_001328007	1273	0	64
NM_001326444	597	6	24
NM_001136255	857	3	40
NM_001193651	5940	4	294
ENSDART00000175884	3033	0	152
ENSDART00000166781	879	4	40
ENSDART00000154734	340	5	12
NM_131169	1121	0	56
ENSDART00000153592	901	9	36
NM_001017804	2125	4	102
NM_001123285	2045	2	100
NM_205700	2768	0	138
ENSDART00000174594	1044	6	46
NM_001020583	2851	8	134
NM_001328415	1850	4	88
NM_131723	1610	0	80
ENSDART00000154459	1852	4	88
ENSDART00000146988	463	5	18
NM_001320211	2779	4	134
NM_199802	3041	7	144
NM_001102593	2722	5	130
ENSDART00000137813	363	6	12
NM_001082866	1009	0	50
NM_001287097	1191	5	54
NM_001089569	747	1	36
ENSDART00000177159	1133	20	36
ENSDART00000178644	2955	6	140
NM_213179	2775	1	136
NM_001002188	2940	1	144
ENSDART00000176574	1400	9	60
NM_001320072	3634	3	176
ENSDART00000156161	650	4	28
NM_001145688	1260	4	58
NM_001114486	1748	0	86
ENSDART00000179071	1240	13	48
NM_001113551	1344	8	58
NM_001256832	1670	0	82
ENSDART00000170852	673	3	30
ENSDART00000169808	511	1	24
NM_199726	1390	0	68
ENSDART00000175188	491	20	4
NM_131091	1638	0	80
NM_212882	2928	3	140
NM_001003494	1394	4	64
NM_001020706	1396	0	68
NM_131078	1766	4	82
NM_001020705	1787	1	86
NM_001200011	947	4	42
ENSDART00000156023	350	1	16
NM_001048235	4615	8	216
NM_001007417	3176	2	152
ENSDART00000168952	825	6	34
ENSDART00000178906	702	6	28
NM_001040346	1014	7	42
NM_173231	932	3	42
NM_200773	1658	0	80
ENSDART00000156849	539	4	22
NM_199528	1286	0	62
ENSDART00000161141	769	3	34
NM_001122849	603	3	26
ENSDART00000138705	458	2	20
NM_214688	5586	0	268
ENSDART00000160871	667	6	26
ENSDART00000157014	2108	7	94
NM_001113638	2380	6	108
NM_001171776	1942	3	90
ENSDART00000153464	543	8	18
ENSDART00000154606	878	14	28
NM_001014349	2488	1	118
ENSDART00000135802	523	1	24
NM_001326597	1172	0	56
ENSDART00000175714	545	2	24
ENSDART00000176246	336	8	8
NM_001012386	1197	1	56
ENSDART00000142384	525	5	20
ENSDART00000138093	736	5	30
NM_173287	1389	6	60
ENSDART00000174798	316	3	12
NM_001002414	1328	5	58
NM_001025545	1500	3	68
NM_001007283	1458	1	68
NM_131462	1712	3	78
NM_181437	1396	2	64
ENSDART00000166310	550	2	24
ENSDART00000168257	762	0	36
NM_001128246	2592	4	118
NM_205662	1446	4	64
NM_001017540	1617	0	76
NM_001326486	1383	1	64
NM_001114436	1894	1	88
ENSDART00000178977	873	7	34
ENSDART00000147025	703	1	32
ENSDART00000177890	469	4	18
ENSDART00000178316	576	5	22
NM_001002049	1046	1	48
NM_131193	4421	1	206
NM_131880	4167	3	192
NM_170765	2223	6	98
NM_001128743	599	2	26
NM_131067	2311	4	104
NM_001083009	2185	2	100
ENSDART00000154569	2274	0	106
NM_001037683	2147	0	100
ENSDART00000138861	730	4	30
ENSDART00000140631	494	9	14
ENSDART00000153829	474	2	20
NM_001285534	1681	2	76
NM_001308975	1143	5	48
NM_001348085	3582	0	166
NM_001327770	1015	3	44
ENSDART00000153489	1123	2	50
NM_001258223	1383	4	60
NM_001037408	2010	3	90
NM_001039172	627	1	28
NM_131156	2379	0	110
NM_001190759	1255	8	50
NM_131868	1883	1	86
NM_001044773	1518	0	70
NM_001025167	1952	2	88
NM_205747	1866	0	86
NM_001127405	3039	4	136
NM_001127516	1411	9	56
NM_001145610	891	3	38
NM_001083070	1413	3	62
ENSDART00000153599	544	5	20
NM_198914	1284	1	58
NM_214702	1415	1	64
NM_001281991	4559	7	202
NM_200410	2893	2	130
NM_200470	2127	3	94
ENSDART00000158722	1426	11	54
NM_001261426	988	1	44
NM_001045364	1054	2	46
NM_001130642	3055	3	136
NM_001288817	4441	12	190
ENSDART00000149359	352	8	8
NM_001114550	594	3	24
NM_001327893	3544	1	160
NM_001025558	1299	5	54
ENSDART00000172658	948	5	38
NM_001001811	1764	0	80
NM_001079680	2051	3	90
NM_001039836	2119	2	94
ENSDART00000139836	530	2	22
ENSDART00000135198	243	5	6
NM_001002437	1948	6	82
NM_212661	2574	0	116
NM_001080621	1287	0	58
ENSDART00000153286	689	1	30
NM_001144980	1134	11	40
NM_001012248	645	5	24
ENSDART00000179475	1114	20	30
ENSDART00000169506	758	4	30
NM_001044346	1494	3	64
NM_001326322	2186	6	92
NM_212924	1518	0	68
NM_001137657	9338	12	406
NM_131830	2885	3	126
NM_001024665	3135	6	134
NM_200678	2016	0	90
ENSDART00000174840	964	1	42
NM_001130592	3995	0	178
NM_001002308	1482	0	66
NM_213507	2156	0	96
NM_001109735	1168	2	50
NM_001328044	4561	7	196
ENSDART00000172393	1034	4	42
NM_001128684	1822	1	80
NM_001013574	1867	5	78
NM_001004510	2295	0	102
NM_001126481	1329	3	56
NM_001037569	1848	4	78
NM_001111081	2527	2	110
NM_001159512	1941	2	84
NM_001303032	452	0	20
NM_205711	2216	0	98
ENSDART00000169367	543	0	24
ENSDART00000156747	815	0	36
NM_001004656	1087	0	48
ENSDART00000155854	1110	15	34
ENSDART00000111973	793	3	32
NM_199967	680	0	30
NM_001003521	2132	4	90
ENSDART00000167127	862	2	36
ENSDART00000140109	1180	0	52
NM_200404	1228	0	54
NM_001017778	1572	1	68
NM_001326409	957	10	32
NM_001020646	1140	0	50
NM_001135981	821	4	32
NM_001130663	3421	6	144
NM_001202542	593	6	20
ENSDART00000160595	525	1	22
NM_213156	1531	1	66
ENSDART00000154168	870	4	34
NM_001285533	1718	5	70
NM_001080078	1489	3	62
NM_001080180	3278	5	138
NM_001002666	2822	21	102
NM_001045862	1010	0	44
NM_001077157	2067	2	88
NM_001123309	2716	4	114
ENSDART00000176557	2118	8	84
NM_001012263	3362	0	146
NM_001044714	3180	4	134
NM_212855	4448	3	190
NM_001002190	968	0	42
NM_001002371	2030	0	88
ENSDART00000175728	277	2	10
ENSDART00000151753	579	5	20
NM_001128535	3012	2	128
NM_001159666	3129	5	130
NM_131280	1600	3	66
NM_001002348	1232	3	50
NM_200316	1814	0	78
NM_001017707	535	1	22
NM_001018128	954	1	40
NM_200698	1024	2	42
ENSDART00000177697	582	9	16
NM_212942	1819	0	78
ENSDART00000174537	280	4	8
ENSDART00000118969	70	3	0
NM_001083843	2149	2	90
NM_001136243	3623	3	152
ENSDART00000176641	421	4	14
ENSDART00000167681	842	0	36
NM_214784	1497	0	64
ENSDART00000168318	936	2	38
NM_001326603	2434	0	104
ENSDART00000153650	1381	1	58
ENSDART00000132824	539	1	22
ENSDART00000141282	680	7	22
ENSDART00000170152	469	0	20
NM_131233	2533	0	108
NM_001020548	1409	2	58
NM_001326553	1692	0	72
ENSDART00000163524	729	1	30
ENSDART00000151879	659	0	28
NM_001007048	1932	0	82
NM_001327937	4974	1	210
NM_212686	2405	22	80
NM_001098753	1468	2	60
NM_001168349	3766	1	158
ENSDART00000155232	688	1	28
NM_001003428	973	1	40
NM_001256251	2044	0	86
NM_001034985	1569	4	62
NM_001123298	2165	1	90
ENSDART00000159796	571	4	20
NM_001002447	1166	3	46
ENSDART00000150074	548	1	22
NM_205685	2478	6	98
NM_131471	1907	0	80
NM_001037241	1073	1	44
NM_001002405	1720	0	72
ENSDART00000174761	550	19	4
NM_001045170	2967	2	122
NM_205669	2321	5	92
ENSDART00000157013	2441	24	78
NM_001100058	1915	0	80
ENSDART00000179332	2466	17	86
NM_131794	2517	1	104
ENSDART00000178289	938	3	36
ENSDART00000178412	4572	0	190
NM_001017799	1758	7	66
NM_001037561	1494	46	16
ENSDART00000156327	964	4	36
NM_205648	1523	1	62
NM_178289	3192	0	132
ENSDART00000137051	1064	0	44
ENSDART00000132960	774	6	26
NM_001305620	4115	110	60
NM_200238	3246	0	134
ENSDART00000144458	751	3	28
ENSDART00000140716	1115	0	46
NM_174861	1818	1	74
NM_001013301	922	2	36
NM_131557	2427	0	100
ENSDART00000176244	437	8	10
NM_001025508	1094	7	38
NM_001044801	681	4	24
ENSDART00000133806	900	7	30
ENSDART00000175066	999	1	40
ENSDART00000177905	561	1	22
ENSDART00000162166	659	1	26
ENSDART00000157311	1565	10	54
ENSDART00000151110	538	4	18
ENSDART00000175474	905	5	32
NM_001111169	1321	6	48
NM_001045187	1542	7	56
NM_001045188	2106	2	84
NM_001168286	3675	2	148
ENSDART00000177018	637	2	24
NM_001007379	1079	4	40
NM_001320433	1080	8	36
NM_001040685	2651	6	102
ENSDART00000178048	491	4	16
NM_001083581	2063	0	84
NM_001024949	1427	20	38
NM_201105	1255	1	50
NM_001200000	1457	1	58
NM_213408	2618	0	106
NM_001111210	840	2	32
NM_214692	4478	1	180
NM_001077142	2379	0	96
ENSDART00000132288	546	12	10
NM_001327980	1117	19	26
NM_001025299	2434	0	98
NM_001145562	3826	0	154
NM_001002530	1245	0	50
ENSDART00000156015	2094	22	62
NM_131499	2942	0	118
NM_001012367	3566	1	142
NM_001130777	549	4	18
NM_212561	3301	2	130
ENSDART00000149450	902	2	34
ENSDART00000140521	928	5	32
NM_001199373	1455	4	54
NM_131528	1405	0	56
NM_001002195	1656	0	66
NM_001045263	2208	0	88
ENSDART00000172963	929	3	34
NM_001256200	603	0	24
ENSDART00000153534	328	1	12
NM_001159669	3255	7	122
ENSDART00000157296	732	7	22
ENSDART00000176541	379	7	8
ENSDART00000155680	657	4	22
NM_130917	2982	0	118
ENSDART00000137157	683	1	26
NM_200251	3214	1	126
NM_001020589	2506	3	96
NM_212783	633	1	24
NM_001258224	1698	3	64
NM_001172636	862	0	34
ENSDART00000161890	862	0	34
NM_001002560	1142	1	44
NM_001114570	1320	0	52
NM_001007037	711	2	26
NM_001077793	2415	1	94
NM_001080987	4228	6	160
ENSDART00000130328	2320	3	88
NM_001159585	1761	5	64
NM_207167	665	0	26
NM_001089548	1461	3	54
NM_194416	3461	3	132
NM_001001825	2796	5	104
NM_001200046	1206	1	46
NM_131281	2130	7	76
NM_001003749	1027	6	34
ENSDART00000155297	1773	3	66
NM_001328502	1825	1	70
NM_001089405	1724	1	66
ENSDART00000179381	875	0	34
NM_001089442	978	2	36
ENSDART00000175734	747	1	28
NM_001001949	3632	1	140
NM_001144800	5052	4	192
NM_001130840	13101	4	504
NM_131064	1238	6	42
ENSDART00000174625	1857	22	50
ENSDART00000153439	723	2	26
ENSDART00000173543	827	2	30
NM_001089348	2352	5	86
NM_200382	2353	3	88
ENSDART00000178768	440	1	16
NM_131008	1320	3	48
NM_001003542	1139	0	44
ENSDART00000167364	984	0	38
