#transcript	length	unique_read_num	multiple_read_num
NM_001005304	2153	9	98
ENSDART00000158161	564	2	26
NM_001045305	2518	1	124
NM_200760	1714	1	84
ENSDART00000153865	525	10	16
NM_214702	1415	0	70
NM_001080025	1416	2	68
ENSDART00000173594	789	5	34
NM_001256251	2044	3	98
NM_001025508	1094	6	48
NM_001162487	1824	2	88
ENSDART00000174171	3104	5	148
NM_001012386	1197	1	58
ENSDART00000151281	771	4	34
NM_001353929	4588	2	224
NM_001327980	1117	17	38
NM_205685	2478	6	116
ENSDART00000156015	2094	19	84
ENSDART00000153750	1993	0	98
NM_001114412	3662	4	176
NM_131866	3890	5	186
NM_001040387	2242	0	110
ENSDART00000175479	919	5	40
ENSDART00000162674	286	10	4
NM_001080621	1287	3	60
NM_001002574	2044	2	98
NM_001102593	2722	7	126
NM_200870	2886	1	140
NM_001102388	1312	0	64
ENSDART00000153534	328	0	16
NM_001201409	2502	0	122
NM_213003	657	0	32
NM_001017684	1171	1	56
NM_001112675	1337	1	64
ENSDART00000145165	782	16	22
NM_001114436	1894	2	90
NM_001082866	1009	1	48
ENSDART00000177089	2636	36	92
NM_001048235	4615	4	220
ENSDART00000153829	474	5	18
ENSDART00000142286	1177	1	56
NM_001161762	1488	4	68
ENSDART00000162802	434	5	16
ENSDART00000165560	1178	3	54
ENSDART00000153529	248	4	8
NM_131868	1883	1	90
NM_001348047	5260	0	254
NM_198914	1284	0	62
NM_001328015	4992	3	238
NM_213192	3045	3	144
NM_199279	3317	0	160
NM_131433	2035	0	98
NM_001326603	2434	1	116
NM_001044995	1665	6	74
NM_001113643	1332	0	64
NM_001161340	5891	11	272
NM_001346240	1249	2	58
NM_001083581	2063	1	98
ENSDART00000177183	1167	2	54
NM_001111182	3775	1	180
NM_001004569	1440	1	68
ENSDART00000157014	2108	5	96
NM_001020822	2296	0	110
NM_001327804	1336	22	42
NM_001080180	3278	1	156
NM_001013518	1232	3	56
NM_001012263	3362	1	160
NM_001076757	1860	1	88
ENSDART00000144468	335	2	14
NM_001045042	1005	6	42
NM_001172647	4943	2	234
ENSDART00000152905	755	4	32
NM_001145688	1260	4	56
ENSDART00000166386	2499	3	116
NM_001045390	1092	0	52
NM_001285534	1681	0	80
NM_001346205	1114	1	52
ENSDART00000178074	3494	48	118
ENSDART00000175884	3033	0	144
NM_001077257	1959	3	90
ENSDART00000157118	864	7	34
NM_001045364	1054	2	48
NM_001123265	2680	11	116
NM_001128366	612	5	24
NM_205700	2768	1	130
NM_001128291	1734	12	70
NM_001013555	2753	2	128
ENSDART00000151017	1017	4	44
ENSDART00000155680	657	5	26
NM_001177499	1655	0	78
NM_001030238	1531	10	62
NM_001171586	1170	7	48
NM_001025558	1299	5	56
NM_001137661	9351	9	430
NM_001099450	1856	3	84
NM_001004538	2712	3	124
NM_001145562	3826	1	178
NM_131509	2480	0	116
NM_001020643	2953	2	136
NM_001020589	2506	1	116
NM_194414	4289	0	200
ENSDART00000134880	901	2	40
NM_173280	987	2	44
ENSDART00000138422	515	12	12
ENSDART00000138861	730	8	26
NM_001161654	1503	6	64
ENSDART00000157275	451	7	14
NM_001302231	2814	9	122
NM_205669	2321	0	108
NM_131498	1164	4	50
NM_212567	2979	0	138
ENSDART00000156758	1015	1	46
ENSDART00000154663	1449	7	60
NM_001128249	2642	0	122
NM_001020760	1646	0	76
NM_001130656	2405	1	110
NM_153651	1714	3	76
NM_001346207	6814	6	308
ENSDART00000177312	1650	0	76
NM_001172678	696	0	32
NM_180971	915	2	40
NM_199736	2528	2	114
NM_181437	1396	6	58
NM_001077761	1835	4	80
ENSDART00000133691	853	13	26
ENSDART00000176454	2408	0	110
NM_181759	1666	0	76
NM_001045037	855	5	34
ENSDART00000178906	702	2	30
NM_001328007	1273	0	58
ENSDART00000153718	1779	5	76
ENSDART00000149359	352	8	8
ENSDART00000171475	991	1	44
NM_001135979	1850	6	78
NM_001171776	1942	0	88
NM_001083123	5281	13	226
NM_183070	685	5	26
ENSDART00000161890	862	9	30
NM_001100949	973	2	42
ENSDART00000161895	575	8	18
NM_001013526	907	5	36
NM_001327824	2124	0	96
ENSDART00000144582	509	1	22
ENSDART00000179071	1240	10	46
ENSDART00000167681	842	0	38
NM_001128743	599	5	22
NM_001160126	5130	7	224
NM_001303042	600	1	26
NM_181499	1889	9	76
ENSDART00000176491	1137	7	44
NM_001100954	558	1	24
ENSDART00000173443	960	1	42
NM_214784	1497	1	66
NM_001045187	1542	9	60
NM_001328140	626	0	28
NM_131723	1610	0	72
NM_131194	1543	1	68
NM_207097	917	1	40
NM_205670	1232	1	54
NM_001114927	1232	5	50
ENSDART00000139280	538	12	12
NM_001128704	2287	6	96
NM_214816	4238	1	188
ENSDART00000153851	494	10	12
NM_001166447	878	3	36
NM_001002371	2030	0	90
NM_001006060	1334	1	58
NM_001020545	1471	1	64
ENSDART00000117056	136	0	6
NM_001003595	2041	0	90
ENSDART00000162394	862	2	36
NM_001030256	1452	0	64
NM_001328044	4561	7	194
NM_131471	1907	0	84
NM_001327848	1726	0	76
NM_001002178	1204	1	52
ENSDART00000134792	773	2	32
NM_213408	2618	1	114
ENSDART00000156089	296	5	8
NM_199910	1093	2	46
ENSDART00000150431	777	2	32
NM_001137657	9338	4	404
NM_130997	2037	1	88
NM_199959	2678	1	116
NM_001045117	2107	2	90
ENSDART00000178574	1102	4	44
NM_001328708	6843	8	290
ENSDART00000155806	828	2	34
ENSDART00000117461	322	0	14
NM_001006003	1380	32	28
NM_205747	1866	3	78
NM_131676	853	1	36
NM_001083022	3090	0	134
ENSDART00000176805	577	1	24
ENSDART00000156278	508	4	18
NM_001128329	1709	6	68
NM_001020679	1202	0	52
NM_001142374	2173	4	90
NM_001013525	1179	3	48
NM_001080584	4441	2	190
ENSDART00000177811	1320	3	54
NM_001144804	2132	0	92
NM_001007287	1414	1	60
NM_001006047	1391	6	54
NM_131280	1600	3	66
NM_001144811	1763	4	72
NM_001039172	627	3	24
ENSDART00000172963	929	6	34
NM_001002049	1046	3	42
NM_001083009	2185	2	92
ENSDART00000152692	768	1	32
NM_200698	1024	0	44
NM_001083052	419	2	16
ENSDART00000155164	886	0	38
NM_001245985	280	0	12
NM_001005588	2380	0	102
ENSDART00000118316	70	3	0
NM_001326409	957	13	28
NM_001013539	1774	0	76
NM_001012254	1659	1	70
ENSDART00000175188	491	17	4
ENSDART00000177874	1498	4	60
ENSDART00000156849	539	1	22
NM_214775	1149	1	48
NM_001030099	1291	1	54
NM_213634	987	0	42
NM_213179	2775	0	118
ENSDART00000140631	494	7	14
NM_131276	1506	0	64
NM_200415	2191	5	88
NM_199802	3041	5	124
NM_001080652	1816	3	74
NM_131209	3093	1	130
NM_001006061	1134	0	48
ENSDART00000178412	4572	1	192
NM_001145700	2156	1	90
ENSDART00000179475	1114	9	38
ENSDART00000143684	901	8	30
NM_001202542	593	7	18
ENSDART00000174594	1044	8	36
NM_214739	1497	1	62
ENSDART00000162559	952	0	40
ENSDART00000179331	548	1	22
ENSDART00000160416	549	5	18
NM_001079676	2626	2	108
NM_001190934	2316	1	96
NM_001302223	2938	5	118
ENSDART00000150527	645	7	20
ENSDART00000174612	909	12	26
NM_212746	2298	8	88
NM_131196	1677	2	68
NM_001128684	1822	4	72
NM_131688	3267	0	136
NM_001328556	2213	2	90
NM_001017903	2815	5	112
ENSDART00000143877	530	0	22
ENSDART00000174693	386	4	12
ENSDART00000157013	2441	27	74
NM_001282374	1140	3	44
ENSDART00000177926	898	5	32
NM_212686	2405	23	76
ENSDART00000175654	633	6	20
ENSDART00000175066	999	1	40
NM_131169	1121	0	46
NM_212882	2928	6	114
ENSDART00000162166	659	1	26
NM_001007417	3176	0	130
NM_001130630	831	4	30
NM_001018128	954	1	38
NM_001326378	1763	0	72
NM_200316	1814	0	74
NM_131104	2672	1	108
NM_194367	1521	4	58
NM_001001949	3632	0	148
NM_001105279	2307	2	92
NM_001002718	2260	0	92
NM_001144806	664	3	24
NM_001024949	1427	10	48
ENSDART00000174575	887	8	28
NM_001040382	1183	12	36
NM_001045066	1356	5	50
ENSDART00000179332	2466	12	88
ENSDART00000082740	1825	2	72
ENSDART00000151466	767	1	30
NM_201095	1513	1	60
NM_001002560	1142	0	46
NM_001044714	3180	4	124
ENSDART00000149996	820	3	30
NM_001044955	696	0	28
ENSDART00000134358	771	1	30
NM_001271773	1045	0	42
ENSDART00000145376	449	6	12
NM_001037683	2147	2	84
NM_200890	2049	0	82
ENSDART00000160595	525	3	18
ENSDART00000178323	950	4	34
NM_001020583	2851	8	106
NM_001079680	2051	0	82
NM_001003749	1027	3	38
ENSDART00000149450	902	2	34
NM_194423	2784	1	110
ENSDART00000177655	1455	4	54
ENSDART00000161607	754	6	24
ENSDART00000153558	1006	0	40
ENSDART00000151753	579	1	22
NM_131459	3753	5	144
ENSDART00000134458	958	2	36
ENSDART00000146381	479	3	16
NM_001145767	4110	11	152
ENSDART00000155854	1110	14	30
NM_001130655	530	1	20
ENSDART00000179007	834	7	26
NM_001044773	1518	4	56
NM_200382	2353	3	90
NM_182873	1569	4	58
NM_001103192	1975	0	78
ENSDART00000155966	861	6	28
NM_214688	5586	0	220
NM_001007037	711	2	26
NM_001135043	1778	2	68
NM_001004663	737	1	28
NM_200456	1578	0	62
ENSDART00000174537	280	5	6
NM_205711	2216	3	84
NM_001002190	968	0	38
NM_001082936	1479	2	56
ENSDART00000177840	791	7	24
ENSDART00000177688	6163	3	238
ENSDART00000136219	640	5	20
NM_001326486	1383	2	52
NM_001013301	922	2	34
NM_001126448	1742	0	68
ENSDART00000175835	487	13	6
NM_001327937	4974	4	190
ENSDART00000156790	539	5	16
ENSDART00000134984	693	1	26
ENSDART00000176643	950	1	36
NM_001328415	1850	2	70
NM_001089538	1492	0	58
NM_131830	2885	4	108
NM_001320072	3634	1	140
NM_001013320	1729	1	66
NM_001017906	1342	2	50
NM_200410	2893	0	112
NM_001077157	2067	2	78
ENSDART00000176246	336	5	8
NM_001113551	1344	2	50
NM_001045397	1397	0	54
NM_001122874	1837	1	70
NM_001287097	1191	0	46
NM_001328105	725	0	28
ENSDART00000177936	829	10	22
ENSDART00000178644	2955	4	110
NM_199274	2619	1	100
NM_001261426	988	0	38
NM_001040346	1014	11	28
ENSDART00000154806	599	1	22
NM_131880	4167	0	160
NM_001003528	4406	1	168
ENSDART00000146393	678	4	22
ENSDART00000142199	679	2	24
ENSDART00000143646	418	4	12
ENSDART00000154734	340	3	10
NM_205574	1047	0	40
NM_131570	1021	1	38
NM_001128794	735	0	28
NM_200470	2127	3	78
NM_200064	1996	0	76
NM_213005	841	0	32
ENSDART00000149059	815	5	26
NM_001007398	947	0	36
NM_001130641	684	2	24
ENSDART00000175493	2263	0	86
NM_001291900	1000	0	38
NM_001077728	2264	0	86
NM_001020706	1396	3	50
ENSDART00000134406	739	8	20
NM_197935	1320	6	44
NM_001037569	1848	2	68
ENSDART00000143969	449	1	16
NM_001077142	2379	2	88
NM_001328035	2036	1	76
ENSDART00000138267	529	6	14
NM_001130592	3995	1	150
ENSDART00000155232	688	0	26
NM_001002308	1482	0	56
ENSDART00000133806	900	6	28
NM_001110483	1881	7	64
NM_001002447	1166	2	42
ENSDART00000178952	398	1	14
ENSDART00000178168	372	0	14
NM_001034985	1569	3	56
ENSDART00000117198	133	1	4
ENSDART00000146051	745	8	20
NM_001083555	2049	3	74
NM_130936	2502	0	94
NM_001002303	1865	2	68
NM_001082927	987	3	34
NM_001202541	2250	2	82
NM_001080042	2365	0	88
NM_001030133	1559	0	58
ENSDART00000158270	457	1	16
NM_001089444	2207	10	72
NM_131193	4421	2	162
ENSDART00000171224	917	0	34
ENSDART00000177159	1133	22	20
ENSDART00000156951	351	5	8
ENSDART00000151704	756	6	22
ENSDART00000155637	866	0	32
NM_200597	2550	0	94
ENSDART00000164755	353	9	4
ENSDART00000170038	869	18	14
ENSDART00000178494	598	4	18
NM_001005958	870	0	32
ENSDART00000172393	1034	4	34
NM_001017358	2177	2	78
NM_001012367	3566	1	130
NM_001044801	681	3	22
ENSDART00000174995	872	0	32
ENSDART00000146723	737	5	22
NM_001144800	5052	3	182
NM_001080083	1695	12	50
ENSDART00000148398	793	5	24
NM_001039107	1505	3	52
ENSDART00000174280	301	5	6
ENSDART00000143707	274	4	6
ENSDART00000161141	769	0	28
ENSDART00000147409	769	0	28
NM_001004549	2253	4	78
NM_001020705	1787	1	64
NM_131064	1238	3	42
ENSDART00000157294	2174	5	74
NM_001289988	1376	0	50
NM_001130642	3055	1	110
NM_001114432	1872	0	68
NM_001024422	1597	0	58
NM_001145705	552	2	18
NM_001254944	1601	2	56
ENSDART00000130328	2320	4	80
NM_001002622	1715	0	62
NM_001089549	2379	0	86
NM_001002414	1328	4	44
NM_001089569	747	1	26
ENSDART00000150701	610	0	22
NM_001030248	833	0	30
ENSDART00000165552	361	1	12
NM_205662	1446	2	50
NM_001002654	2952	2	104
ENSDART00000176024	502	2	16
NM_199612	1341	6	42
NM_001159585	1761	3	60
NM_001348085	3582	0	128
NM_131668	2214	1	78
ENSDART00000150333	785	0	28
NM_001002587	757	1	26
NM_001202455	3000	13	94
NM_001020517	2553	1	90
NM_001111081	2527	2	88
NM_214789	1602	5	52
NM_200384	1321	1	46
NM_131823	1743	0	62
NM_001098266	1210	1	42
NM_001080047	7545	4	264
ENSDART00000153650	1381	1	48
NM_001326553	1692	0	60
NM_212789	2201	0	78
NM_001002437	1948	11	58
ENSDART00000146661	766	3	24
NM_001320174	1533	0	54
NM_001122627	1874	2	64
NM_001320372	2073	1	72
NM_001007363	1136	0	40
NM_001003521	2132	1	74
NM_001126486	1309	4	42
NM_001287539	2738	8	88
NM_001077376	1569	1	54
NM_001001825	2796	2	96
ENSDART00000175574	657	5	18
NM_001007283	1458	5	46
ENSDART00000149869	458	6	10
NM_214732	1546	0	54
NM_001265607	859	8	22
NM_001080078	1489	0	52
NM_001003552	2553	1	88
NM_001004510	2295	4	76
ENSDART00000176408	488	7	10
NM_001318321	2039	25	46
ENSDART00000175591	1782	16	46
NM_178289	3192	1	110
NM_001098753	1468	1	50
NM_001100146	2764	0	96
NM_001006036	1700	1	58
NM_001083578	2248	0	78
ENSDART00000161970	981	0	34
ENSDART00000175385	404	2	12
NM_001327942	1039	0	36
NM_001302238	3609	5	120
NM_212942	1819	1	62
NM_001130777	549	1	18
ENSDART00000153439	723	3	22
ENSDART00000171773	434	1	14
NM_130917	2982	1	102
NM_001328502	1825	1	62
NM_001012482	6467	5	218
NM_001111242	640	0	22
NM_200828	2212	0	76
ENSDART00000179428	757	8	18
NM_001040685	2651	5	86
ENSDART00000175396	1428	1	48
NM_131281	2130	5	68
NM_001077431	2540	1	86
NM_001033586	993	0	34
NM_212661	2574	2	86
ENSDART00000170852	673	1	22
NM_001040297	1346	0	46
NM_001308975	1143	7	32
NM_001128757	704	0	24
NM_001159512	1941	0	66
NM_131499	2942	2	98
NM_001168349	3766	4	124
NM_131826	3447	1	116
NM_001037235	2537	2	84
NM_001159666	3129	8	98
NM_001098257	1299	2	42
NM_001143684	1420	0	48
NM_200773	1658	0	56
NM_131067	2311	0	78
ENSDART00000175323	534	2	16
NM_213241	2374	2	78
ENSDART00000175252	475	0	16
ENSDART00000164417	892	24	6
NM_001144812	2349	25	54
ENSDART00000177055	3837	9	120
NM_001258224	1698	5	52
NM_001126452	1579	1	52
NM_001128246	2592	1	86
NM_131755	1673	14	42
ENSDART00000173484	927	13	18
NM_131638	1675	6	50
NM_200376	2753	2	90
NM_001077452	1826	1	60
NM_001002372	1647	17	38
ENSDART00000176290	719	4	20
NM_001033096	839	2	26
NM_001258230	959	6	26
ENSDART00000157322	630	1	20
NM_001111210	840	0	28
NM_001288817	4441	4	144
NM_001111169	1321	2	42
NM_001039809	1384	4	42
ENSDART00000156327	964	0	32
NM_001089476	1657	1	54
ENSDART00000137517	905	0	30
NM_173287	1389	2	44
ENSDART00000138681	272	1	8
NM_001089582	1756	0	58
NM_199214	5546	1	182
ENSDART00000153672	394	1	12
NM_001123259	728	4	20
NM_131178	1396	0	46
NM_001003629	1640	0	54
ENSDART00000135198	243	6	2
NM_194410	2553	0	84
NM_001110485	3131	1	102
NM_001135981	821	1	26
ENSDART00000175477	1490	1	48
NM_001326435	2313	2	74
NM_001199870	2529	1	82
NM_001305620	4115	81	54
NM_131156	2379	0	78
ENSDART00000111973	793	2	24
NM_001002740	2960	1	96
ENSDART00000173949	794	4	22
ENSDART00000153902	733	0	24
ENSDART00000175218	1466	2	46
NM_213190	2509	0	82
ENSDART00000154172	306	2	8
NM_001136255	857	0	28
NM_212935	1594	0	52
NM_198985	1166	0	38
ENSDART00000178048	491	6	10
NM_001012248	645	3	18
NM_001017890	1659	0	54
NM_001256764	1446	3	44
ENSDART00000179353	1723	0	56
ENSDART00000154227	3077	10	90
ENSDART00000178589	954	3	28
ENSDART00000173220	831	1	26
NM_001003524	2157	4	66
NM_001327893	3544	1	114
NM_001130663	3421	1	110
ENSDART00000123546	4132	14	120
ENSDART00000146988	463	5	10
NM_001130658	2315	5	70
NM_001039357	494	6	10
NM_001044709	2100	4	64
ENSDART00000138939	803	4	22
NM_001113225	2873	3	90
NM_001161445	1298	4	38
ENSDART00000141282	680	0	22
NM_001004666	1051	4	30
NM_001008626	1793	0	58
ENSDART00000173797	742	2	22
ENSDART00000133377	402	5	8
NM_001256832	1670	0	54
NM_001044904	3187	3	100
ENSDART00000178765	1393	1	44
ENSDART00000132960	774	5	20
NM_200567	1053	0	34
NM_131015	3476	0	112
ENSDART00000140109	1180	0	38
ENSDART00000131966	1367	0	44
ENSDART00000155002	901	7	22
NM_001197058	3451	9	102
NM_001014349	2488	0	80
ENSDART00000134315	778	7	18
NM_001002530	1245	0	40
ENSDART00000148635	1370	4	40
ENSDART00000175968	436	6	8
NM_001113607	935	2	28
ENSDART00000177265	686	4	18
ENSDART00000159380	1029	5	28
ENSDART00000176538	1684	4	50
NM_001114706	1125	0	36
NM_001017804	2125	2	66
NM_001114550	594	1	18
ENSDART00000170152	469	1	14
NM_001089364	3099	9	90
ENSDART00000152960	1221	1	38
NM_178299	2538	5	76
ENSDART00000154534	565	2	16
NM_001114570	1320	0	42
NM_001003607	1383	0	44
NM_001327945	10825	0	344
NM_001001811	1764	0	56
ENSDART00000153966	473	3	12
NM_001045862	1010	0	32
NM_001044912	1168	1	36
NM_001130840	13101	1	414
ENSDART00000163453	1547	1	48
NM_001320211	2779	2	86
NM_001002383	1485	1	46
NM_201583	1771	0	56
ENSDART00000156462	190	2	4
NM_001326597	1172	3	34
NM_001159664	4087	1	128
NM_213507	2156	0	68
NM_001110288	1967	4	58
NM_001122849	603	1	18
ENSDART00000154988	1873	9	50
NM_214692	4478	1	140
ENSDART00000160871	667	7	14
NM_001080750	2224	0	70
ENSDART00000169453	764	0	24
NM_001020721	2296	2	70
NM_001002603	1531	8	40
ENSDART00000173643	383	2	10
NM_131153	1277	0	40
NM_001110759	926	11	18
NM_001017799	1758	3	52
NM_001024665	3135	8	90
ENSDART00000140962	960	0	30
ENSDART00000153414	866	3	24
ENSDART00000132288	546	3	14
ENSDART00000157500	772	2	22
NM_201105	1255	1	38
NM_131008	1320	1	40
NM_001077793	2415	1	74
NM_001014354	2351	1	72
ENSDART00000160680	773	0	24
NM_131217	1869	0	58
NM_213468	1806	0	56
NM_001135985	903	4	24
NM_131628	6811	7	204
ENSDART00000124683	1390	5	38
NM_001123309	2716	0	84
ENSDART00000166310	550	3	14
NM_001005976	906	0	28
ENSDART00000153638	648	0	20
NM_001110415	1492	0	46
ENSDART00000158120	552	3	14
NM_131027	3543	5	104
NM_200678	2016	4	58
NM_131000	2057	1	62
NM_194416	3461	0	106
ENSDART00000175676	948	1	28
NM_001007048	1932	1	58
ENSDART00000161620	983	4	26
NM_001080987	4228	11	118
NM_001002666	2822	16	70
NM_200878	2921	1	88
NM_212840	1676	1	50
NM_001128420	2171	0	66
ENSDART00000136891	758	1	22
ENSDART00000156166	1055	0	32
NM_001198745	1320	2	38
ENSDART00000176859	297	1	8
ENSDART00000168952	825	3	22
NM_001137658	6504	3	194
NM_001281991	4559	6	132
ENSDART00000155377	959	1	28
ENSDART00000155569	794	8	16
NM_001110452	2384	2	70
ENSDART00000152617	961	3	26
NM_001326444	597	2	16
NM_170765	2223	1	66
ENSDART00000136504	730	4	18
NM_131363	1694	1	50
NM_001002483	1928	0	58
ENSDART00000153872	532	4	12
NM_001004670	832	1	24
NM_001312866	2732	4	78
ENSDART00000179384	1133	26	8
NM_001109722	1669	0	50
ENSDART00000152159	868	4	22
ENSDART00000156242	969	7	22
ENSDART00000154168	870	2	24
ENSDART00000178756	502	3	12
ENSDART00000154828	737	0	22
ENSDART00000179537	871	0	26
NM_001080023	2111	1	62
NM_001045246	1477	2	42
NM_001013472	1008	0	30
ENSDART00000132824	539	2	14
NM_001110413	1415	0	42
NM_001113579	1314	1	38
NM_001045170	2967	0	88
NM_001007379	1079	0	32
NM_001168266	2701	2	78
NM_001281788	6521	1	192
NM_001100046	1183	5	30
NM_131697	2370	0	70
ENSDART00000169367	543	0	16
ENSDART00000156747	815	0	24
NM_001045263	2208	3	62
NM_001246320	1461	1	42
ENSDART00000138949	204	4	2
NM_001113584	1700	2	48
NM_001114931	1598	5	42
NM_199967	680	2	18
NM_001326479	443	1	12
NM_001312679	3003	0	88
ENSDART00000129185	1980	4	54
NM_001105278	1844	0	54
NM_001317764	1197	1	34
ENSDART00000174620	787	1	22
NM_001128535	3012	2	86
ENSDART00000056990	1233	0	36
NM_001312898	3324	1	96
NM_001145610	891	0	26
NM_001320406	4251	0	124
NM_001080575	4977	5	140
ENSDART00000159098	893	2	24
NM_001256389	378	1	10
ENSDART00000140521	928	1	26
NM_001037578	1514	4	40
NM_001177452	6239	7	174
ENSDART00000153571	862	1	24
ENSDART00000179069	760	4	18
ENSDART00000168210	5567	1	160
NM_001005959	1249	0	36
NM_001347835	1876	0	54
ENSDART00000174896	2432	0	70
NM_001128761	1946	0	56
NM_001003428	973	0	28
NM_001163806	2331	9	58
NM_001128708	835	2	22
ENSDART00000175336	696	8	12
NM_001099988	1463	0	42
NM_001045472	3763	0	108
ENSDART00000165762	244	1	6
NM_131142	1605	0	46
NM_001109739	1399	4	36
NM_001044887	1469	2	40
NM_001017548	1889	4	50
NM_001109701	2590	0	74
ENSDART00000178037	840	4	20
NM_001044806	2031	2	56
NM_001003517	2245	4	60
ENSDART00000174931	702	2	18
NM_001079966	2037	4	54
ENSDART00000155940	281	2	6
NM_001309403	3513	2	98
ENSDART00000173175	809	1	22
NM_001030073	1935	1	54
NM_178297	2253	0	64
ENSDART00000138705	458	5	8
NM_001326322	2186	2	60
NM_199848	2715	1	76
NM_001287077	3280	3	90
NM_001128744	917	0	26
NM_001172402	600	5	12
ENSDART00000153576	953	9	18
ENSDART00000171376	353	0	10
ENSDART00000175110	353	0	10
NM_001001950	2930	3	80
NM_001005301	1378	5	34
NM_001144821	495	2	12
ENSDART00000135335	532	1	14
NM_001200046	1206	0	34
NM_001003833	5114	0	144
ENSDART00000172342	746	1	20
NM_201040	2203	0	62
ENSDART00000179153	1280	0	36
NM_200746	1778	0	50
NM_001034968	5983	2	166
NM_131461	3562	0	100
NM_001123296	3314	1	92
ENSDART00000147838	750	3	18
ENSDART00000173457	393	1	10
NM_001014310	2430	0	68
ENSDART00000144458	751	7	14
NM_001002405	1720	0	48
NM_182884	2474	1	68
ENSDART00000141741	251	1	6
NM_001190759	1255	3	32
ENSDART00000176705	1399	5	34
NM_212741	503	2	12
ENSDART00000147083	792	4	18
NM_001110391	1441	0	40
ENSDART00000169506	758	1	20
ENSDART00000156054	687	5	14
NM_131233	2533	0	70
ENSDART00000147842	1993	11	44
ENSDART00000153599	544	9	6
NM_001159828	2541	2	68
NM_001128532	2505	5	64
ENSDART00000175714	545	1	14
NM_001037375	1455	2	38
NM_001258223	1383	0	38
ENSDART00000155609	729	0	20
ENSDART00000163524	729	2	18
NM_001256645	658	2	16
NM_001110381	1426	1	38
ENSDART00000176047	1685	0	46
NM_001144790	1064	1	28
ENSDART00000177881	734	14	6
NM_001080059	551	1	14
NM_200139	2498	0	68
NM_001326428	2058	0	56
NM_001037571	1509	3	38
NM_001316330	3429	1	92
ENSDART00000177511	5091	6	132
NM_001007366	3325	0	90
NM_001040327	2367	0	64
ENSDART00000156172	333	1	8
ENSDART00000147025	703	1	18
NM_001256694	3480	0	94
NM_001040366	1333	0	36
ENSDART00000157311	1565	16	26
NM_001115111	969	2	24
NM_001194989	2349	3	60
ENSDART00000177552	858	11	12
NM_001136243	3623	3	94
NM_001122712	3253	1	86
NM_001003512	1310	1	34
NM_001003635	1498	0	40
NM_001002591	1311	1	34
ENSDART00000178580	1087	7	22
ENSDART00000122959	1275	0	34
NM_212561	3301	0	88
ENSDART00000177275	488	1	12
NM_001278856	2482	0	66
NM_001311791	1960	6	46
ENSDART00000139006	868	7	16
ENSDART00000179635	869	7	16
ENSDART00000119311	227	0	6
NM_131645	1666	2	42
NM_001083568	1932	1	50
NM_001122760	5424	1	142
ENSDART00000155565	608	0	16
ENSDART00000154130	570	1	14
NM_001083856	2472	3	62
ENSDART00000153511	761	2	18
NM_205648	1523	0	40
ENSDART00000177170	1296	4	30
NM_001313682	2059	0	54
NM_001348480	1984	0	52
NM_130970	1683	0	44
NM_001311172	2640	1	68
NM_213156	1531	0	40
NM_200638	3025	9	70
NM_001159669	3255	3	82
ENSDART00000132652	383	0	10
NM_131206	2261	1	58
ENSDART00000156756	652	1	16
NM_001130636	1036	1	26
NM_001083843	2149	0	56
ENSDART00000178316	576	1	14
NM_001195126	1039	3	24
NM_131550	5619	2	144
NM_001002348	1232	2	30
NM_001017682	3157	4	78
NM_001039836	2119	1	54
NM_001320433	1080	6	22
NM_199726	1390	0	36
ENSDART00000166261	1197	1	30
NM_001037237	4521	3	114
NM_001326528	2242	0	58
ENSDART00000167913	1277	1	32
NM_001013516	2246	0	58
ENSDART00000119032	5000	19	110
ENSDART00000139173	777	0	20
ENSDART00000178958	1127	3	26
ENSDART00000174863	311	0	8
NM_001123245	856	0	22
NM_001109735	1168	0	30
NM_001122706	663	1	16
NM_001113658	2146	3	52
ENSDART00000151425	781	0	20
NM_001113519	2422	0	62
NM_213353	1563	0	40
ENSDART00000162825	1525	3	36
ENSDART00000175851	587	5	10
ENSDART00000176303	4854	4	120
ENSDART00000155553	470	2	10
ENSDART00000153592	901	3	20
NM_001177451	1882	0	48
ENSDART00000138564	157	2	2
NM_001190933	2630	5	62
NM_001002367	1531	1	38
NM_001025299	2434	2	60
ENSDART00000155201	1885	2	46
ENSDART00000156111	825	1	20
ENSDART00000179480	275	3	4
NM_001081631	4243	0	108
ENSDART00000137545	1572	2	38
NM_001199373	1455	1	36
ENSDART00000155297	1773	3	42
NM_001045398	946	0	24
NM_131358	2365	0	60
NM_001100054	1419	2	34
NM_001008604	1420	0	36
NM_001346274	1344	0	34
NM_001044862	3440	3	84
NM_200238	3246	0	82
ENSDART00000140898	436	3	8
NM_001077375	2300	4	54
NM_001017853	2063	0	52
NM_131462	1712	1	42
NM_131822	2948	0	74
NM_001190758	5595	0	140
NM_001076742	1839	0	46
ENSDART00000168632	960	0	24
NM_131779	1321	5	28
ENSDART00000168257	762	1	18
ENSDART00000174670	722	6	12
ENSDART00000174840	964	4	20
NM_200251	3214	0	80
NM_212962	1407	5	30
ENSDART00000154914	644	8	8
ENSDART00000178974	2093	6	46
NM_001013448	4228	1	104
NM_213328	2215	1	54
ENSDART00000148059	363	3	6
NM_001327974	2299	3	54
NM_200614	2461	1	60
ENSDART00000155383	565	0	14
NM_001044346	1494	1	36
NM_131557	2427	0	60
NM_131415	3561	0	88
NM_001327780	1945	0	48
